ADM_name,ISO3,Date,Name,Type,Season
Anguilla,AIA,4/5/2010,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2010,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/24/2010,Whit Monday,Public holiday,Spring
Anguilla,AIA,5/30/2010,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/14/2010,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/19/2010,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2010,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2010,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2010,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/3/2011,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2011,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,4/22/2011,Good Friday,Public holiday,Spring
Anguilla,AIA,4/25/2011,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2011,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/30/2011,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/13/2011,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,6/13/2011,Whit Monday,Public holiday,Summer
Anguilla,AIA,8/19/2011,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2011,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2011,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2011,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/2/2012,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2012,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,4/6/2012,Good Friday,Public holiday,Spring
Anguilla,AIA,4/9/2012,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2012,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/28/2012,Whit Monday,Public holiday,Spring
Anguilla,AIA,5/30/2012,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/11/2012,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/19/2012,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2012,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2012,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2012,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/1/2013,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2013,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,3/29/2013,Good Friday,Public holiday,Spring
Anguilla,AIA,4/1/2013,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2013,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/20/2013,Whit Monday,Public holiday,Spring
Anguilla,AIA,5/30/2013,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/10/2013,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/19/2013,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2013,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2013,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2013,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/1/2014,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2014,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,4/18/2014,Good Friday,Public holiday,Spring
Anguilla,AIA,4/21/2014,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2014,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/30/2014,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/9/2014,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,6/9/2014,Whit Monday,Public holiday,Summer
Anguilla,AIA,8/19/2014,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2014,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2014,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2014,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/1/2015,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2015,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,4/3/2015,Good Friday,Public holiday,Spring
Anguilla,AIA,4/6/2015,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2015,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/25/2015,Whit Monday,Public holiday,Spring
Anguilla,AIA,5/30/2015,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/8/2015,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/19/2015,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2015,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2015,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2015,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/1/2016,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2016,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,3/25/2016,Good Friday,Public holiday,Spring
Anguilla,AIA,3/28/2016,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2016,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/16/2016,Whit Monday,Public holiday,Spring
Anguilla,AIA,5/30/2016,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/13/2016,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/19/2016,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2016,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2016,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2016,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/2/2017,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2017,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,4/14/2017,Good Friday,Public holiday,Spring
Anguilla,AIA,4/17/2017,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2017,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/30/2017,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/5/2017,Whit Monday,Public holiday,Summer
Anguilla,AIA,6/12/2017,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/19/2017,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2017,Separation Day,Public holiday,Winter
Anguilla,AIA,12/25/2017,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2017,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/1/2018,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2018,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,3/30/2018,Good Friday,Public holiday,Spring
Anguilla,AIA,4/2/2018,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2018,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/21/2018,Whit Monday,Public holiday,Spring
Anguilla,AIA,5/30/2018,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/11/2018,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,8/6/2018,August Monday,Public holiday,Summer
Anguilla,AIA,8/9/2018,August Thursday,Public holiday,Summer
Anguilla,AIA,8/19/2018,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2018,National Heroes and Heroines Day,Public holiday,Winter
Anguilla,AIA,12/25/2018,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2018,Boxing Day,Public holiday,Winter
Anguilla,AIA,1/1/2019,New Year's Day,Public holiday,Winter
Anguilla,AIA,3/2/2019,James Ronald Webster Day,Public holiday,Spring
Anguilla,AIA,4/19/2019,Good Friday,Public holiday,Spring
Anguilla,AIA,4/22/2019,Easter Monday,Public holiday,Spring
Anguilla,AIA,5/1/2019,Labor Day / May Day,Public holiday,Spring
Anguilla,AIA,5/30/2019,Anguilla Day,Public holiday,Spring
Anguilla,AIA,6/10/2019,Sovereign's Birthday,Public holiday,Summer
Anguilla,AIA,6/10/2019,Whit Monday,Public holiday,Summer
Anguilla,AIA,8/19/2019,Constitution Day,Public holiday,Summer
Anguilla,AIA,12/19/2019,National Heroes and Heroines Day,Public holiday,Winter
Anguilla,AIA,12/25/2019,Christmas Day,Public holiday,Winter
Anguilla,AIA,12/26/2019,Boxing Day,Public holiday,Winter
Albania,ALB,2/14/2010,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2010,Mothers' Day,Observance,Spring
Albania,ALB,4/2/2010,Good Friday,Observance,Spring
Albania,ALB,4/2/2010,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/3/2010,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/3/2010,Holy Saturday,Observance,Spring
Albania,ALB,4/5/2010,Easter Monday,Observance,Spring
Albania,ALB,4/5/2010,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/20/2010,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2010,Halloween,Observance,Fall
Albania,ALB,12/24/2010,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2010,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2011,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2011,Mothers' Day,Observance,Spring
Albania,ALB,4/22/2011,Good Friday,Observance,Spring
Albania,ALB,4/22/2011,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/23/2011,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/23/2011,Holy Saturday,Observance,Spring
Albania,ALB,4/25/2011,Easter Monday,Observance,Spring
Albania,ALB,4/25/2011,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/19/2011,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2011,Halloween,Observance,Fall
Albania,ALB,12/24/2011,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2011,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2012,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2012,Mothers' Day,Observance,Spring
Albania,ALB,4/6/2012,Good Friday,Observance,Spring
Albania,ALB,4/7/2012,Holy Saturday,Observance,Spring
Albania,ALB,4/9/2012,Easter Monday,Observance,Spring
Albania,ALB,4/13/2012,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/14/2012,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/16/2012,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/17/2012,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2012,Halloween,Observance,Fall
Albania,ALB,12/24/2012,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2012,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2013,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2013,Mothers' Day,Observance,Spring
Albania,ALB,3/29/2013,Good Friday,Observance,Spring
Albania,ALB,3/30/2013,Holy Saturday,Observance,Spring
Albania,ALB,4/1/2013,Easter Monday,Observance,Spring
Albania,ALB,5/3/2013,Good Friday (Orthodox),Observance,Spring
Albania,ALB,5/4/2013,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,5/6/2013,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/16/2013,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2013,Halloween,Observance,Fall
Albania,ALB,12/24/2013,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2013,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2014,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2014,Mothers' Day,Observance,Spring
Albania,ALB,4/18/2014,Good Friday,Observance,Spring
Albania,ALB,4/18/2014,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/19/2014,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/19/2014,Holy Saturday,Observance,Spring
Albania,ALB,4/21/2014,Easter Monday,Observance,Spring
Albania,ALB,4/21/2014,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/15/2014,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2014,Halloween,Observance,Fall
Albania,ALB,12/24/2014,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2014,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2015,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2015,Mothers' Day,Observance,Spring
Albania,ALB,4/3/2015,Good Friday,Observance,Spring
Albania,ALB,4/4/2015,Holy Saturday,Observance,Spring
Albania,ALB,4/6/2015,Easter Monday,Observance,Spring
Albania,ALB,4/10/2015,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/11/2015,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/13/2015,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/21/2015,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2015,Halloween,Observance,Fall
Albania,ALB,12/24/2015,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2015,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2016,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2016,Mothers' Day,Observance,Spring
Albania,ALB,3/25/2016,Good Friday,Observance,Spring
Albania,ALB,3/26/2016,Holy Saturday,Observance,Spring
Albania,ALB,3/28/2016,Easter Monday,Observance,Spring
Albania,ALB,4/29/2016,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/30/2016,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,5/2/2016,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/19/2016,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2016,Halloween,Observance,Fall
Albania,ALB,12/24/2016,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2016,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2017,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2017,Mothers' Day,Observance,Spring
Albania,ALB,4/14/2017,Good Friday,Observance,Spring
Albania,ALB,4/14/2017,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/15/2017,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/15/2017,Holy Saturday,Observance,Spring
Albania,ALB,4/17/2017,Easter Monday,Observance,Spring
Albania,ALB,4/17/2017,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/18/2017,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2017,Halloween,Observance,Fall
Albania,ALB,12/24/2017,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2017,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2018,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2018,Mothers' Day,Observance,Spring
Albania,ALB,3/30/2018,Good Friday,Observance,Spring
Albania,ALB,3/31/2018,Holy Saturday,Observance,Spring
Albania,ALB,4/2/2018,Easter Monday,Observance,Spring
Albania,ALB,4/6/2018,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/7/2018,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/9/2018,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/17/2018,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2018,Halloween,Observance,Fall
Albania,ALB,12/24/2018,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2018,New Year's Eve,Observance,Winter
Albania,ALB,2/14/2019,Valentine's Day,Observance,Winter
Albania,ALB,3/8/2019,Mothers' Day,Observance,Spring
Albania,ALB,4/19/2019,Good Friday,Observance,Spring
Albania,ALB,4/20/2019,Holy Saturday,Observance,Spring
Albania,ALB,4/22/2019,Easter Monday,Observance,Spring
Albania,ALB,4/26/2019,Good Friday (Orthodox),Observance,Spring
Albania,ALB,4/27/2019,Easter Saturday (Orthodox),Observance,Spring
Albania,ALB,4/29/2019,Easter Monday (Orthodox),Observance,Spring
Albania,ALB,6/16/2019,Fathers' Day,Observance,Summer
Albania,ALB,10/31/2019,Halloween,Observance,Fall
Albania,ALB,12/24/2019,Christmas Eve,Observance,Winter
Albania,ALB,12/31/2019,New Year's Eve,Observance,Winter
Albania,ALB,1/1/2010,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2010,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2010,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2010,Nevruz Day,Public holiday,Spring
Albania,ALB,4/4/2010,Easter Sunday,Public holiday,Spring
Albania,ALB,4/4/2010,Easter Sunday (Orthodox),Public holiday,Spring
Philippines,PHL,12/24/2018,Additional Special Non-Working Day,Special holiday,Winter
Albania,ALB,9/5/2010,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,9/10/2010,Eid al-Fitr,Public holiday,Fall
Albania,ALB,11/17/2010,Feast of the Sacrifice,Public holiday,Fall
Albania,ALB,11/28/2010,Flag and Independence Day,Public holiday,Fall
Albania,ALB,11/29/2010,Liberation Day,Public holiday,Fall
Albania,ALB,12/8/2010,National Youth Day,Public holiday,Winter
Albania,ALB,12/25/2010,Christmas Day,Public holiday,Winter
Albania,ALB,1/1/2011,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2011,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2011,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2011,Nevruz Day,Public holiday,Spring
Albania,ALB,4/24/2011,Easter Sunday,Public holiday,Spring
Albania,ALB,4/24/2011,Easter Sunday (Orthodox),Public holiday,Spring
Philippines,PHL,11/2/2019,Additional Special Non-Working Day,Special holiday,Fall
Albania,ALB,8/31/2011,Eid al-Fitr,Public holiday,Summer
Albania,ALB,9/5/2011,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,11/7/2011,Feast of the Sacrifice,Public holiday,Fall
Albania,ALB,11/28/2011,Flag and Independence Day,Public holiday,Fall
Albania,ALB,11/29/2011,Liberation Day,Public holiday,Fall
Albania,ALB,12/8/2011,National Youth Day,Public holiday,Winter
Albania,ALB,12/25/2011,Christmas Day,Public holiday,Winter
Albania,ALB,1/1/2012,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2012,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2012,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2012,Nevruz Day,Public holiday,Spring
Albania,ALB,4/8/2012,Easter Sunday,Public holiday,Spring
Albania,ALB,4/15/2012,Easter Sunday (Orthodox),Public holiday,Spring
Philippines,PHL,12/24/2019,Additional Special Non-Working Day,Special holiday,Winter
Albania,ALB,8/19/2012,Eid al-Fitr,Public holiday,Summer
Albania,ALB,9/5/2012,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,10/26/2012,Feast of the Sacrifice,Public holiday,Fall
Albania,ALB,11/28/2012,Flag and Independence Day,Public holiday,Fall
Albania,ALB,11/29/2012,Liberation Day,Public holiday,Fall
Albania,ALB,12/8/2012,National Youth Day,Public holiday,Winter
Albania,ALB,12/10/2012,National Youth Day observed,Public holiday,Winter
Albania,ALB,12/25/2012,Christmas Day,Public holiday,Winter
Albania,ALB,1/1/2013,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2013,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2013,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2013,Nevruz Day,Public holiday,Spring
Albania,ALB,3/31/2013,Easter Sunday,Public holiday,Spring
Venezuela,VEN,2/28/2019,Carnaval Non-working Holiday,Special holiday,Winter
Albania,ALB,5/5/2013,Easter Sunday (Orthodox),Public holiday,Spring
Albania,ALB,8/8/2013,Eid al-Fitr,Public holiday,Summer
Albania,ALB,9/5/2013,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,10/15/2013,Feast of the Sacrifice,Public holiday,Fall
Albania,ALB,11/28/2013,Flag and Independence Day,Public holiday,Fall
Albania,ALB,11/29/2013,Liberation Day,Public holiday,Fall
Albania,ALB,12/8/2013,National Youth Day,Public holiday,Winter
Albania,ALB,12/9/2013,National Youth Day observed,Public holiday,Winter
Albania,ALB,12/25/2013,Christmas Day,Public holiday,Winter
Albania,ALB,1/1/2014,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2014,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2014,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2014,Nevruz Day,Public holiday,Spring
Albania,ALB,4/20/2014,Easter Sunday,Public holiday,Spring
Albania,ALB,4/20/2014,Easter Sunday (Orthodox),Public holiday,Spring
Venezuela,VEN,3/1/2019,Carnaval Non-working Holiday,Special holiday,Spring
Albania,ALB,7/28/2014,Eid al-Fitr,Public holiday,Summer
Albania,ALB,9/5/2014,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,10/4/2014,Feast of the Sacrifice,Public holiday,Fall
Albania,ALB,11/28/2014,Flag and Independence Day,Public holiday,Fall
Albania,ALB,11/29/2014,Liberation Day,Public holiday,Fall
Albania,ALB,12/8/2014,National Youth Day,Public holiday,Winter
Albania,ALB,12/25/2014,Christmas Day,Public holiday,Winter
Albania,ALB,1/1/2015,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2015,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2015,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2015,Nevruz Day,Public holiday,Spring
Albania,ALB,4/5/2015,Easter Sunday,Public holiday,Spring
Albania,ALB,4/12/2015,Easter Sunday (Orthodox),Public holiday,Spring
Ukraine,UKR,3/23/2010,Cultural Workers and Folk Artists Day,Observance,Spring
Albania,ALB,7/18/2015,Eid al-Fitr,Public holiday,Summer
Albania,ALB,9/5/2015,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,9/24/2015,Feast of the Sacrifice,Public holiday,Fall
Albania,ALB,11/28/2015,Flag and Independence Day,Public holiday,Fall
Albania,ALB,11/29/2015,Liberation Day,Public holiday,Fall
Albania,ALB,12/8/2015,National Youth Day,Public holiday,Winter
Albania,ALB,12/25/2015,Christmas Day,Public holiday,Winter
Albania,ALB,1/1/2016,New Year's Day,Public holiday,Winter
Albania,ALB,1/2/2016,New Year's Day (Day 2),Public holiday,Winter
Albania,ALB,3/14/2016,Summer Day,Public holiday,Spring
Albania,ALB,3/22/2016,Nevruz Day,Public holiday,Spring
Albania,ALB,3/27/2016,Easter Sunday,Public holiday,Spring
Albania,ALB,5/1/2016,Easter Sunday (Orthodox),Public holiday,Spring
Ukraine,UKR,3/23/2011,Cultural Workers and Folk Artists Day,Observance,Spring
Albania,ALB,7/7/2016,Eid al-Fitr,Public holiday,Summer
Albania,ALB,9/5/2016,Mother Teresa Beatification Day,Public holiday,Fall
Albania,ALB,9/13/2016,Feast of the Sacrifice,Public holiday,Fall
